bus_id,route_no,direction,stop_name,timepoint,arrival_time,departure_time,boarded,alighted,occupancy_after,dwell_time_s,headway_s,is_peak
171I_1028_R1,171,outbound,Rajagiriya,0,2025-10-28 12:52:10,2025-10-28 12:52:46,3,5,51,36,366,0
171H_1028_R1,171,outbound,Punchi Borella,0,2025-10-28 19:51:05,2025-10-28 19:52:05,14,4,49,60,678,0
144F_1026_R2,144,outbound,Borella,1,2025-10-26 06:43:21,2025-10-26 06:44:25,14,4,63,64,381,0
171J_1029_R1,171,inbound,Cotta Road,0,2025-10-29 17:02:24,2025-10-29 17:03:28,16,3,62,64,299,1
171F_1027_R1,171,outbound,Koswatta,1,2025-10-27 11:17:16,2025-10-27 11:17:58,7,6,56,42,443,0
171G_1031_R2,171,inbound,Borella,1,2025-10-31 17:26:31,2025-10-31 17:28:05,21,10,81,94,586,1
103I_1025_R2,103,inbound,Maradana,1,2025-10-25 16:16:15,2025-10-25 16:18:08,28,8,83,113,498,1
103D_1030_R1,103,inbound,Pettah,0,2025-10-30 16:57:04,2025-10-30 16:58:05,8,10,65,61,399,1
171E_1029_R2,171,inbound,Technical Junction,0,2025-10-29 10:56:20,2025-10-29 10:57:10,5,8,49,50,443,0
171A_1028_R1,171,outbound,Koswatta,1,2025-10-28 17:44:52,2025-10-28 17:46:03,8,13,96,71,617,1
144J_1028_R1,144,outbound,Fort,1,2025-10-28 17:56:00,2025-10-28 17:56:36,9,3,16,36,486,1
144D_1027_R1,144,outbound,Borella,1,2025-10-27 17:41:00,2025-10-27 17:42:27,15,10,55,87,563,1
144E_1029_R1,144,inbound,Fort,1,2025-10-29 09:40:45,2025-10-29 09:41:40,6,9,35,55,451,0
171J_1031_R2,171,outbound,Rajagiriya,0,2025-10-31 17:00:37,2025-10-31 17:01:38,8,9,52,61,270,1
144I_1030_R1,144,outbound,Cotta Road,0,2025-10-30 07:59:03,2025-10-30 08:00:10,7,11,91,67,612,1
103D_1025_R1,103,inbound,Fort,1,2025-10-25 06:36:01,2025-10-25 06:37:07,7,9,26,66,561,0
103H_1026_R1,103,outbound,Narahenpita,1,2025-10-26 12:24:38,2025-10-26 12:25:38,7,8,35,60,650,0
144D_1031_R2,144,outbound,Punchi Borella,0,2025-10-31 06:33:51,2025-10-31 06:34:48,15,0,50,57,536,0
103G_1031_R2,103,inbound,Borella,0,2025-10-31 20:55:14,2025-10-31 20:56:00,6,7,30,46,434,0
171H_1028_R2,171,outbound,Punchi Borella,0,2025-10-28 08:27:27,2025-10-28 08:28:17,16,2,86,50,417,1
103E_1026_R1,103,inbound,Fort,1,2025-10-26 10:47:23,2025-10-26 10:47:45,1,4,39,22,492,0
171H_1029_R2,171,inbound,Technical Junction,0,2025-10-29 08:51:10,2025-10-29 08:52:24,17,5,92,74,363,1
144B_1025_R1,144,inbound,Maradana,0,2025-10-25 17:05:50,2025-10-25 17:06:47,10,7,79,57,509,1
171D_1031_R1,171,outbound,Punchi Borella,0,2025-10-31 16:55:34,2025-10-31 16:56:42,15,5,61,68,508,1
103B_1026_R1,103,outbound,Maradana,0,2025-10-26 07:36:31,2025-10-26 07:37:39,18,4,51,68,523,1
171D_1028_R1,171,inbound,Welikada,0,2025-10-28 06:10:16,2025-10-28 06:11:24,15,2,62,68,494,0
144D_1031_R1,144,outbound,Maradana,0,2025-10-31 20:36:53,2025-10-31 20:38:01,14,3,32,68,696,0
171C_1030_R1,171,outbound,Pettah,0,2025-10-30 08:39:14,2025-10-30 08:40:07,11,4,36,53,577,1
171F_1031_R2,171,inbound,Borella,1,2025-10-31 06:24:52,2025-10-31 06:25:37,10,4,54,45,576,0
144D_1027_R1,144,outbound,Cotta Road,0,2025-10-27 17:46:44,2025-10-27 17:47:50,13,9,59,66,563,1
103E_1026_R1,103,inbound,Punchi Borella,0,2025-10-26 10:31:35,2025-10-26 10:32:07,8,2,44,32,492,0
171A_1027_R1,171,inbound,Cotta Road,0,2025-10-27 09:18:05,2025-10-27 09:18:31,2,4,47,26,524,0
103H_1028_R1,103,inbound,Pettah,0,2025-10-28 08:29:12,2025-10-28 08:30:12,10,6,78,60,490,1
171H_1027_R1,171,inbound,Rajagiriya,0,2025-10-27 06:46:33,2025-10-27 06:47:27,13,5,48,54,571,0
103E_1025_R1,103,inbound,Fort,1,2025-10-25 08:04:25,2025-10-25 08:05:30,12,10,59,65,503,1
171E_1025_R1,171,inbound,Pettah,0,2025-10-25 09:40:53,2025-10-25 09:41:23,6,1,80,30,283,0
103B_1026_R1,103,inbound,Pettah,0,2025-10-26 19:05:11,2025-10-26 19:06:08,9,6,62,57,452,0
103H_1029_R2,103,inbound,Maradana,1,2025-10-29 12:47:05,2025-10-29 12:47:38,3,7,10,33,353,0
171G_1031_R2,171,inbound,Pettah,0,2025-10-31 17:47:47,2025-10-31 17:48:51,5,10,78,64,586,1
171A_1030_R1,171,inbound,Fort,1,2025-10-30 07:20:13,2025-10-30 07:21:14,9,6,74,61,655,1
171F_1028_R1,171,outbound,Punchi Borella,0,2025-10-28 16:41:12,2025-10-28 16:41:53,10,3,65,41,455,1
103J_1029_R1,103,outbound,Pettah,0,2025-10-29 07:39:43,2025-10-29 07:41:04,22,4,49,81,357,1
171F_1030_R1,171,outbound,Rajagiriya,0,2025-10-30 16:41:35,2025-10-30 16:42:44,11,9,62,69,673,1
144D_1029_R1,144,inbound,Borella,0,2025-10-29 17:41:19,2025-10-29 17:42:18,11,2,65,59,518,1
144A_1027_R1,144,inbound,Borella,0,2025-10-27 16:16:43,2025-10-27 16:17:58,17,5,81,75,603,1
171I_1027_R1,171,inbound,Maradana,0,2025-10-27 19:03:38,2025-10-27 19:04:32,6,8,73,54,417,0
171H_1030_R1,171,outbound,Cotta Road,0,2025-10-30 16:55:44,2025-10-30 16:56:46,6,9,78,62,228,1
103F_1028_R2,103,outbound,Fort,1,2025-10-28 12:34:00,2025-10-28 12:35:01,13,3,23,61,612,0
144D_1025_R1,144,inbound,Punchi Borella,1,2025-10-25 07:57:14,2025-10-25 07:58:19,19,3,74,65,410,1
103G_1030_R2,103,inbound,Fort,1,2025-10-30 08:00:47,2025-10-30 08:01:26,5,6,38,39,507,1
171E_1031_R2,171,outbound,Punchi Borella,0,2025-10-31 09:12:51,2025-10-31 09:14:01,13,5,89,70,559,0
171D_1029_R1,171,inbound,Welikada,0,2025-10-29 16:46:57,2025-10-29 16:48:07,16,4,32,70,462,1
103F_1025_R1,103,outbound,Maradana,0,2025-10-25 11:02:56,2025-10-25 11:03:44,6,4,24,48,180,0
144B_1028_R2,144,outbound,Punchi Borella,0,2025-10-28 19:23:20,2025-10-28 19:24:12,14,4,42,52,274,0
171F_1029_R1,171,inbound,Fort,1,2025-10-29 10:26:50,2025-10-29 10:27:36,4,8,65,46,502,0
171B_1027_R2,171,outbound,Welikada,0,2025-10-27 17:38:58,2025-10-27 17:40:07,15,10,116,69,491,1
103H_1030_R1,103,outbound,Maradana,0,2025-10-30 18:16:48,2025-10-30 18:18:14,21,5,70,86,537,1
171A_1031_R1,171,outbound,Maradana,0,2025-10-31 06:51:23,2025-10-31 06:52:27,14,7,58,64,541,0
144D_1028_R2,144,outbound,Rajagiriya,1,2025-10-28 08:49:33,2025-10-28 08:50:29,12,6,83,56,480,1
103G_1025_R1,103,outbound,Pettah,0,2025-10-25 18:02:49,2025-10-25 18:03:55,15,2,27,66,233,1
144D_1026_R2,144,inbound,Punchi Borella,1,2025-10-26 07:14:14,2025-10-26 07:15:15,10,6,37,61,371,1
171B_1031_R2,171,inbound,Technical Junction,0,2025-10-31 08:32:40,2025-10-31 08:33:35,10,2,60,55,376,1
171E_1031_R2,171,inbound,Borella,1,2025-10-31 14:41:22,2025-10-31 14:42:18,10,8,62,56,586,0
171H_1028_R1,171,inbound,Cotta Road,0,2025-10-28 20:51:49,2025-10-28 20:52:29,9,2,64,40,427,0
103J_1025_R1,103,outbound,Narahenpita,1,2025-10-25 19:07:56,2025-10-25 19:08:44,9,7,71,48,429,0
103G_1029_R1,103,inbound,Narahenpita,1,2025-10-29 08:19:00,2025-10-29 08:19:31,2,3,16,31,221,1
171B_1025_R1,171,inbound,Cotta Road,0,2025-10-25 16:43:32,2025-10-25 16:44:53,21,4,99,81,345,1
103E_1026_R1,103,outbound,Pettah,0,2025-10-26 13:00:11,2025-10-26 13:00:56,8,3,28,45,557,0
171H_1025_R1,171,inbound,Pettah,0,2025-10-25 14:54:52,2025-10-25 14:55:45,8,5,80,53,565,0
103B_1030_R1,103,inbound,Punchi Borella,0,2025-10-30 19:32:09,2025-10-30 19:33:16,16,1,44,67,399,0
103D_1029_R1,103,outbound,Borella,0,2025-10-29 15:12:44,2025-10-29 15:13:10,2,4,22,26,430,0
171J_1031_R2,171,inbound,Welikada,0,2025-10-31 08:02:50,2025-10-31 08:04:04,17,2,41,74,434,1
171H_1028_R1,171,outbound,Fort,1,2025-10-28 19:32:00,2025-10-28 19:32:59,14,3,25,59,678,0
171D_1029_R2,171,outbound,Borella,1,2025-10-29 19:38:27,2025-10-29 19:39:19,4,9,33,52,530,0
171B_1031_R1,171,inbound,Rajagiriya,0,2025-10-31 17:00:10,2025-10-31 17:01:06,12,5,57,56,494,1
103D_1029_R1,103,inbound,Punchi Borella,0,2025-10-29 13:12:06,2025-10-29 13:13:11,13,4,43,65,497,0
144E_1031_R1,144,inbound,Borella,0,2025-10-31 06:37:02,2025-10-31 06:37:59,10,4,41,57,374,0
171F_1026_R1,171,outbound,Cotta Road,0,2025-10-26 19:53:31,2025-10-26 19:54:27,7,6,64,56,720,0
103D_1028_R2,103,outbound,Fort,1,2025-10-28 07:54:00,2025-10-28 07:54:49,15,2,31,49,386,1
171E_1030_R1,171,inbound,Koswatta,1,2025-10-30 07:57:00,2025-10-30 07:57:40,6,5,18,40,342,1
144H_1030_R1,144,outbound,Cotta Road,0,2025-10-30 18:16:25,2025-10-30 18:17:31,13,6,69,66,621,1
171A_1028_R1,171,inbound,Technical Junction,0,2025-10-28 07:45:02,2025-10-28 07:45:53,11,5,108,51,279,1
171B_1026_R1,171,outbound,Battaramulla,0,2025-10-26 17:10:00,2025-10-26 17:11:09,19,2,103,69,451,1
171E_1026_R1,171,outbound,Maradana,0,2025-10-26 06:47:46,2025-10-26 06:48:52,12,4,50,66,425,0
171D_1031_R1,171,inbound,Rajagiriya,0,2025-10-31 10:33:12,2025-10-31 10:34:03,11,4,41,51,445,0
103I_1025_R2,103,inbound,Narahenpita,1,2025-10-25 16:02:00,2025-10-25 16:02:52,9,5,12,52,498,1
144G_1031_R1,144,outbound,Punchi Borella,0,2025-10-31 10:39:46,2025-10-31 10:40:36,11,3,38,50,379,0
171E_1028_R2,171,inbound,Battaramulla,0,2025-10-28 17:36:40,2025-10-28 17:37:46,15,5,51,66,605,1
144I_1029_R1,144,outbound,Borella,1,2025-10-29 19:33:26,2025-10-29 19:33:50,2,3,27,24,507,0
144C_1029_R2,144,outbound,Borella,1,2025-10-29 08:09:15,2025-10-29 08:10:51,24,5,74,96,607,1
144B_1030_R2,144,inbound,Borella,0,2025-10-30 09:40:51,2025-10-30 09:41:29,3,2,24,38,329,0
103G_1030_R1,103,inbound,Fort,1,2025-10-30 08:19:49,2025-10-30 08:20:39,12,5,40,50,632,1
144F_1025_R2,144,inbound,Maradana,0,2025-10-25 17:19:35,2025-10-25 17:20:38,9,9,61,63,501,1
171D_1026_R1,171,outbound,Rajagiriya,0,2025-10-26 18:22:54,2025-10-26 18:23:41,5,5,99,47,529,1
103I_1029_R2,103,inbound,Narahenpita,1,2025-10-29 16:42:00,2025-10-29 16:42:37,7,2,38,37,613,1
171B_1030_R1,171,outbound,Fort,1,2025-10-30 06:32:00,2025-10-30 06:33:05,18,3,43,65,223,0
103D_1026_R1,103,inbound,Pettah,0,2025-10-26 10:23:53,2025-10-26 10:24:42,6,7,33,49,440,0
103E_1030_R1,103,inbound,Pettah,0,2025-10-30 06:58:03,2025-10-30 06:58:58,7,7,48,55,429,0
171B_1027_R1,171,inbound,Cotta Road,0,2025-10-27 06:51:44,2025-10-27 06:52:22,6,5,51,38,324,0
171B_1027_R1,171,inbound,Welikada,0,2025-10-27 06:42:17,2025-10-27 06:42:49,3,2,36,32,324,0
171J_1026_R1,171,outbound,Battaramulla,0,2025-10-26 10:46:56,2025-10-26 10:47:28,1,8,46,32,447,0
171H_1026_R1,171,outbound,Technical Junction,0,2025-10-26 08:58:07,2025-10-26 08:59:15,17,6,45,68,514,1
103I_1028_R1,103,outbound,Maradana,0,2025-10-28 12:27:58,2025-10-28 12:28:48,11,1,63,50,575,0
144E_1028_R2,144,outbound,Rajagiriya,1,2025-10-28 07:39:07,2025-10-28 07:39:55,2,7,42,48,376,1
171E_1027_R2,171,outbound,Fort,1,2025-10-27 12:04:00,2025-10-27 12:05:01,13,5,22,61,400,0
103D_1025_R2,103,outbound,Punchi Borella,1,2025-10-25 19:53:12,2025-10-25 19:54:19,14,5,58,67,553,0
171G_1026_R1,171,outbound,Cotta Road,0,2025-10-26 19:22:39,2025-10-26 19:23:17,5,7,53,38,447,0
103C_1027_R1,103,outbound,Pettah,0,2025-10-27 08:05:14,2025-10-27 08:06:52,28,5,42,98,180,1
103H_1025_R2,103,outbound,Pettah,0,2025-10-25 10:50:11,2025-10-25 10:51:02,11,2,26,51,588,0
171A_1025_R1,171,inbound,Koswatta,1,2025-10-25 07:39:00,2025-10-25 07:39:51,8,3,17,51,598,1
103D_1025_R1,103,inbound,Narahenpita,1,2025-10-25 06:13:00,2025-10-25 06:13:42,8,3,17,42,561,0
171E_1025_R1,171,outbound,Cotta Road,0,2025-10-25 10:42:29,2025-10-25 10:43:17,8,8,43,48,700,0
144I_1025_R1,144,inbound,Borella,0,2025-10-25 07:26:24,2025-10-25 07:27:23,16,4,71,59,441,1
103C_1029_R1,103,outbound,Maradana,0,2025-10-29 09:36:15,2025-10-29 09:36:58,6,5,17,43,287,0
144C_1027_R2,144,inbound,Rajagiriya,1,2025-10-27 07:53:00,2025-10-27 07:54:24,21,4,37,84,424,1
144E_1029_R1,144,outbound,Maradana,0,2025-10-29 06:23:08,2025-10-29 06:23:59,10,4,36,51,585,0
144I_1030_R1,144,inbound,Cotta Road,0,2025-10-30 10:19:05,2025-10-30 10:20:03,12,4,42,58,647,0
171G_1027_R1,171,inbound,Welikada,0,2025-10-27 07:24:07,2025-10-27 07:25:02,14,3,39,55,271,1
144A_1031_R1,144,inbound,Fort,1,2025-10-31 18:06:59,2025-10-31 18:07:40,8,4,56,41,591,1
171I_1029_R2,171,inbound,Borella,1,2025-10-29 18:34:46,2025-10-29 18:35:27,9,5,69,41,288,1
171F_1026_R1,171,outbound,Welikada,0,2025-10-26 20:03:06,2025-10-26 20:03:50,5,7,67,44,720,0
171E_1029_R1,171,outbound,Fort,1,2025-10-29 08:41:00,2025-10-29 08:41:46,10,3,33,46,376,1
103D_1030_R1,103,inbound,Punchi Borella,0,2025-10-30 16:47:54,2025-10-30 16:48:39,9,3,57,45,399,1
171H_1029_R2,171,inbound,Fort,1,2025-10-29 09:01:50,2025-10-29 09:02:40,9,5,91,50,363,0
171B_1025_R1,171,inbound,Battaramulla,0,2025-10-25 16:26:46,2025-10-25 16:27:37,10,2,52,51,345,1
103D_1026_R1,103,inbound,Maradana,1,2025-10-26 10:18:06,2025-10-26 10:18:52,9,2,34,46,440,0
171F_1027_R1,171,inbound,Rajagiriya,0,2025-10-27 10:04:09,2025-10-27 10:04:54,10,4,50,45,265,0
103H_1026_R1,103,outbound,Pettah,0,2025-10-26 12:10:09,2025-10-26 12:11:00,6,5,39,51,650,0
103F_1029_R1,103,inbound,Borella,0,2025-10-29 14:04:37,2025-10-29 14:05:33,12,4,45,56,523,0
171B_1026_R2,171,outbound,Rajagiriya,0,2025-10-26 12:47:07,2025-10-26 12:47:47,8,4,69,40,570,0
144C_1029_R1,144,inbound,Fort,1,2025-10-29 17:22:55,2025-10-29 17:23:55,11,9,89,60,529,1
144H_1027_R2,144,inbound,Borella,0,2025-10-27 10:02:06,2025-10-27 10:02:49,9,5,43,43,501,0
103H_1027_R1,103,inbound,Pettah,0,2025-10-27 20:17:56,2025-10-27 20:18:48,6,7,25,52,485,0
103C_1029_R1,103,outbound,Narahenpita,1,2025-10-29 09:49:32,2025-10-29 09:50:23,7,8,16,51,287,0
144D_1026_R1,144,outbound,Cotta Road,0,2025-10-26 09:25:07,2025-10-26 09:25:59,6,7,29,52,543,0
171A_1027_R1,171,inbound,Koswatta,1,2025-10-27 08:53:00,2025-10-27 08:53:37,6,3,17,37,524,1
171F_1025_R1,171,outbound,Technical Junction,0,2025-10-25 18:24:14,2025-10-25 18:25:16,13,4,37,62,569,1
171J_1028_R2,171,outbound,Punchi Borella,0,2025-10-28 17:46:53,2025-10-28 17:48:07,21,4,89,74,583,1
171G_1028_R1,171,outbound,Maradana,0,2025-10-28 10:24:26,2025-10-28 10:25:37,15,4,47,71,363,0
171E_1029_R1,171,outbound,Pettah,0,2025-10-29 08:46:14,2025-10-29 08:47:18,13,4,42,64,376,1
103E_1027_R2,103,outbound,Fort,1,2025-10-27 18:07:00,2025-10-27 18:08:04,17,5,30,64,678,1
144J_1030_R1,144,outbound,Cotta Road,0,2025-10-30 07:24:58,2025-10-30 07:26:09,14,6,65,71,376,1
171F_1028_R1,171,outbound,Technical Junction,0,2025-10-28 16:30:17,2025-10-28 16:31:10,15,0,48,53,455,1
171H_1025_R1,171,inbound,Welikada,0,2025-10-25 14:18:40,2025-10-25 14:19:30,12,1,65,50,565,0
171B_1028_R1,171,outbound,Pettah,0,2025-10-28 07:32:59,2025-10-28 07:33:47,9,5,16,48,492,1
171J_1030_R1,171,outbound,Maradana,0,2025-10-30 16:22:48,2025-10-30 16:24:01,14,4,47,73,599,1
144B_1030_R2,144,inbound,Cotta Road,0,2025-10-30 09:34:58,2025-10-30 09:35:47,7,5,23,49,329,0
171G_1031_R2,171,inbound,Battaramulla,0,2025-10-31 17:04:15,2025-10-31 17:05:15,15,4,31,60,586,1
171D_1031_R2,171,inbound,Koswatta,1,2025-10-31 20:03:00,2025-10-31 20:03:56,11,2,34,56,374,0
103B_1026_R1,103,inbound,Fort,1,2025-10-26 19:08:44,2025-10-26 19:09:18,5,3,64,34,452,0
171E_1027_R1,171,inbound,Maradana,0,2025-10-27 07:47:23,2025-10-27 07:48:35,14,8,64,72,532,1
144E_1025_R1,144,inbound,Rajagiriya,1,2025-10-25 20:15:00,2025-10-25 20:15:48,10,3,24,48,528,0
144D_1029_R1,144,outbound,Rajagiriya,1,2025-10-29 08:23:50,2025-10-29 08:24:45,11,7,62,55,457,1
103J_1027_R1,103,outbound,Narahenpita,1,2025-10-27 08:34:02,2025-10-27 08:34:57,10,4,50,55,365,1
171B_1030_R1,171,inbound,Technical Junction,0,2025-10-30 20:08:07,2025-10-30 20:08:50,6,8,59,43,546,0
144J_1026_R2,144,outbound,Maradana,0,2025-10-26 10:55:56,2025-10-26 10:56:32,7,3,23,36,468,0
144I_1026_R1,144,inbound,Cotta Road,0,2025-10-26 09:31:33,2025-10-26 09:32:28,10,4,35,55,588,0
171B_1028_R1,171,outbound,Technical Junction,0,2025-10-28 07:39:26,2025-10-28 07:40:58,23,6,33,92,492,1
103J_1027_R2,103,outbound,Fort,1,2025-10-27 06:24:00,2025-10-27 06:25:01,14,5,46,61,551,0
171E_1029_R1,171,outbound,Borella,1,2025-10-29 09:05:40,2025-10-29 09:06:49,12,7,88,69,376,0
144G_1028_R2,144,outbound,Punchi Borella,0,2025-10-28 17:07:14,2025-10-28 17:07:57,9,6,58,43,553,1
171F_1027_R2,171,outbound,Rajagiriya,0,2025-10-27 18:27:50,2025-10-27 18:29:10,14,8,92,80,680,1
103E_1025_R2,103,inbound,Maradana,1,2025-10-25 19:44:35,2025-10-25 19:45:26,10,5,42,51,395,0
171A_1031_R1,171,outbound,Borella,1,2025-10-31 06:58:12,2025-10-31 06:59:22,13,9,69,70,541,0
103B_1031_R2,103,outbound,Borella,0,2025-10-31 10:34:36,2025-10-31 10:35:27,9,5,47,51,609,0
103J_1028_R1,103,inbound,Pettah,0,2025-10-28 10:52:31,2025-10-28 10:53:12,5,7,23,41,305,0
144G_1028_R2,144,outbound,Maradana,0,2025-10-28 17:04:13,2025-10-28 17:04:54,13,0,55,41,553,1
171I_1025_R1,171,inbound,Borella,1,2025-10-25 09:40:08,2025-10-25 09:41:09,6,7,50,61,454,0
171C_1026_R1,171,outbound,Battaramulla,0,2025-10-26 08:38:19,2025-10-26 08:39:06,12,3,65,47,471,1
171B_1026_R2,171,inbound,Technical Junction,0,2025-10-26 17:12:13,2025-10-26 17:13:41,11,13,87,88,467,1
103C_1028_R2,103,outbound,Fort,1,2025-10-28 18:39:00,2025-10-28 18:40:09,19,2,37,69,247,1
171G_1030_R1,171,outbound,Technical Junction,0,2025-10-30 17:46:56,2025-10-30 17:47:46,11,2,67,50,496,1
144G_1029_R1,144,inbound,Rajagiriya,1,2025-10-29 06:04:00,2025-10-29 06:04:43,10,0,10,43,180,0
171I_1031_R1,171,outbound,Battaramulla,0,2025-10-31 07:56:41,2025-10-31 07:57:43,10,8,92,62,397,1
144H_1027_R1,144,outbound,Maradana,0,2025-10-27 12:29:48,2025-10-27 12:30:59,15,4,30,71,490,0
144D_1031_R1,144,outbound,Borella,1,2025-10-31 20:46:25,2025-10-31 20:47:14,9,6,43,49,696,0
171C_1030_R1,171,inbound,Rajagiriya,0,2025-10-30 20:45:12,2025-10-30 20:46:14,12,3,66,62,508,0
171A_1025_R1,171,inbound,Fort,1,2025-10-25 08:24:18,2025-10-25 08:25:20,13,5,114,62,598,1
171B_1030_R1,171,inbound,Rajagiriya,0,2025-10-30 19:40:34,2025-10-30 19:40:56,5,2,43,22,546,0
103J_1027_R1,103,inbound,Narahenpita,1,2025-10-27 20:35:00,2025-10-27 20:35:45,7,2,29,45,473,0
171C_1025_R2,171,outbound,Fort,1,2025-10-25 19:10:00,2025-10-25 19:11:15,15,5,27,75,686,0
171I_1026_R1,171,outbound,Rajagiriya,0,2025-10-26 09:53:56,2025-10-26 09:54:23,2,4,74,27,476,0
171H_1025_R1,171,outbound,Punchi Borella,0,2025-10-25 16:39:50,2025-10-25 16:40:48,11,2,54,58,541,1
144E_1030_R1,144,inbound,Fort,1,2025-10-30 08:47:33,2025-10-30 08:48:45,16,7,71,72,605,1
171J_1027_R1,171,inbound,Fort,1,2025-10-27 18:19:14,2025-10-27 18:19:42,4,5,116,28,388,1
144J_1028_R1,144,inbound,Maradana,0,2025-10-28 21:02:25,2025-10-28 21:03:01,7,2,63,36,515,0
171C_1029_R2,171,inbound,Battaramulla,0,2025-10-29 09:55:08,2025-10-29 09:55:44,8,3,34,36,424,0
171B_1029_R1,171,outbound,Rajagiriya,0,2025-10-29 06:46:19,2025-10-29 06:47:08,7,7,58,49,681,0
103D_1027_R1,103,inbound,Narahenpita,1,2025-10-27 17:30:00,2025-10-27 17:31:14,15,5,32,74,470,1
103H_1029_R1,103,inbound,Pettah,0,2025-10-29 08:15:55,2025-10-29 08:16:46,13,7,68,51,550,1
144H_1031_R2,144,outbound,Borella,1,2025-10-31 10:04:23,2025-10-31 10:04:56,6,3,48,33,395,0
103C_1027_R1,103,inbound,Fort,1,2025-10-27 13:10:21,2025-10-27 13:11:09,9,7,31,48,472,0
171D_1028_R2,171,outbound,Pettah,0,2025-10-28 09:18:23,2025-10-28 09:19:09,8,4,28,46,399,0
103F_1031_R1,103,outbound,Borella,0,2025-10-31 07:23:03,2025-10-31 07:24:08,9,9,61,65,485,1
144G_1027_R2,144,outbound,Borella,1,2025-10-27 19:22:50,2025-10-27 19:23:38,12,4,32,48,462,0
103C_1030_R1,103,outbound,Punchi Borella,1,2025-10-30 07:50:14,2025-10-30 07:51:17,12,6,42,63,601,1
171A_1031_R1,171,inbound,Welikada,0,2025-10-31 08:58:06,2025-10-31 08:59:19,21,5,50,73,283,1
103D_1030_R1,103,inbound,Fort,1,2025-10-30 17:00:11,2025-10-30 17:01:22,17,7,75,71,399,1
103H_1027_R1,103,inbound,Maradana,1,2025-10-27 20:15:32,2025-10-27 20:16:21,6,8,26,49,485,0
171H_1028_R1,171,outbound,Battaramulla,0,2025-10-28 20:18:30,2025-10-28 20:19:17,9,9,51,47,678,0
103B_1028_R2,103,outbound,Borella,0,2025-10-28 19:51:23,2025-10-28 19:52:17,3,13,41,54,409,0
171C_1029_R2,171,outbound,Koswatta,1,2025-10-29 07:44:28,2025-10-29 07:45:17,11,4,99,49,514,1
171G_1030_R1,171,outbound,Pettah,0,2025-10-30 17:41:49,2025-10-30 17:42:51,18,1,58,62,496,1
171C_1026_R2,171,outbound,Koswatta,1,2025-10-26 17:47:56,2025-10-26 17:48:58,12,6,68,62,335,1
103I_1029_R2,103,outbound,Narahenpita,1,2025-10-29 09:55:32,2025-10-29 09:56:36,9,7,41,64,459,0
103G_1028_R1,103,outbound,Borella,0,2025-10-28 16:49:44,2025-10-28 16:50:41,11,5,86,57,289,1
103G_1030_R1,103,inbound,Maradana,1,2025-10-30 08:10:09,2025-10-30 08:11:11,11,12,36,62,632,1
144J_1025_R1,144,outbound,Maradana,0,2025-10-25 10:26:32,2025-10-25 10:27:42,13,5,43,70,782,0
144F_1025_R1,144,inbound,Punchi Borella,1,2025-10-25 07:31:56,2025-10-25 07:33:31,24,4,83,95,666,1
103B_1030_R2,103,inbound,Punchi Borella,0,2025-10-30 06:35:55,2025-10-30 06:36:34,9,4,47,39,508,0
103I_1029_R2,103,inbound,Borella,0,2025-10-29 16:48:22,2025-10-29 16:49:33,14,6,46,71,613,1
144G_1027_R1,144,outbound,Punchi Borella,0,2025-10-27 07:41:35,2025-10-27 07:42:34,13,4,46,59,597,1
144A_1031_R2,144,inbound,Punchi Borella,1,2025-10-31 16:25:16,2025-10-31 16:26:32,14,6,64,76,450,1
144E_1025_R1,144,outbound,Punchi Borella,0,2025-10-25 07:54:39,2025-10-25 07:55:33,15,1,37,54,386,1
103H_1029_R1,103,outbound,Punchi Borella,1,2025-10-29 07:16:41,2025-10-29 07:18:16,25,7,72,95,785,1
103A_1029_R1,103,outbound,Punchi Borella,1,2025-10-29 07:48:27,2025-10-29 07:49:20,9,5,65,53,551,1
171E_1031_R1,171,outbound,Cotta Road,0,2025-10-31 17:29:33,2025-10-31 17:30:33,13,3,86,60,553,1
171C_1026_R1,171,inbound,Borella,1,2025-10-26 06:43:51,2025-10-26 06:44:58,10,6,81,67,504,0
144H_1025_R1,144,inbound,Fort,1,2025-10-25 18:26:13,2025-10-25 18:27:02,6,3,82,49,666,1
144A_1027_R1,144,outbound,Rajagiriya,1,2025-10-27 18:54:47,2025-10-27 18:55:30,5,7,46,43,545,1
144A_1030_R1,144,outbound,Rajagiriya,1,2025-10-30 12:49:58,2025-10-30 12:50:30,3,5,47,32,463,0
103E_1029_R1,103,inbound,Borella,0,2025-10-29 07:50:25,2025-10-29 07:51:19,11,3,38,54,591,1
103B_1025_R1,103,outbound,Borella,0,2025-10-25 07:43:16,2025-10-25 07:43:49,3,3,73,33,559,1
171C_1028_R1,171,outbound,Battaramulla,0,2025-10-28 07:54:45,2025-10-28 07:55:51,10,9,91,66,596,1
171F_1029_R1,171,inbound,Rajagiriya,0,2025-10-29 09:55:07,2025-10-29 09:56:19,13,5,42,72,502,0
171J_1031_R2,171,inbound,Koswatta,1,2025-10-31 07:54:00,2025-10-31 07:55:00,13,3,23,60,434,1
144G_1028_R1,144,outbound,Punchi Borella,0,2025-10-28 08:49:17,2025-10-28 08:50:16,16,5,44,59,596,1
103H_1025_R2,103,inbound,Narahenpita,1,2025-10-25 09:05:00,2025-10-25 09:05:53,10,2,33,53,442,0
